,Image,Attractiveness_Score,Age_Score,Gender_Score
450,100182890240666337609_1744474118_face0.jpg,2.9,1.2,1.9
451,100182890240666337609_1744474118_face1.jpg,5.7,2.6,4.4
452,100185417476626612260_1744474863_face0.jpg,10.0,9.4,2.4
453,100185896281981108890_face0.jpg,1.0,2.3,1.4
454,100185926887270053964_1744478407_face0.jpg,4.9,4.2,5.1
455,100186098919972845866_face0.jpg,7.4,5.5,8.2
456,100186578377139399636_face0.jpg,4.5,4.6,4.4
457,100186578377139399636_face1.jpg,3.8,4.5,5.7
458,100186956725357141972_face0.jpg,6.1,4.1,5.4
459,100186960619548183820_1744432214_face0.jpg,4.4,5.2,2.3
460,100187099135134300356_face0.jpg,3.9,5.3,4.4
461,100187490420434318420_1744479501_face0.jpg,3.8,6.7,3.2
462,100187887317721254134_1744431028_face0.jpg,6.1,8.5,5.6
463,100188692213003044372_face0.jpg,4.2,5.9,6.6
464,100189063038095527286_1744436789_face0.jpg,3.0,9.0,7.2
465,100189329752694272433_face0.jpg,6.8,6.0,2.6
466,100189884288168391465_face0.jpg,7.2,9.6,8.5
467,100189973222812328229_face0.jpg,4.7,4.1,5.9
468,100190033287576897265_face0.jpg,5.7,4.4,5.2
469,100190553339787280431_face0.jpg,4.2,5.9,5.5
470,100193199054890994112_1744445836_face0.jpg,7.2,3.0,6.1
471,100193199054890994112_1744445836_face1.jpg,7.4,2.8,6.1
472,100193199054890994112_1744445836_face2.jpg,6.9,4.2,5.9
473,100193199054890994112_1744445836_face3.jpg,7.1,3.8,5.6
474,100194229279942764522_face0.jpg,3.1,5.9,1.6
475,100194805054500969524_1744476186_face0.jpg,5.4,3.5,5.2
476,100195302599023684583_face0.jpg,3.6,3.0,4.3
477,100195302599023684583_face1.jpg,4.8,3.6,6.6
478,100195764514398237871_1744469085_face0.jpg,8.3,8.8,7.8
479,100196123935440009661_1744474377_face0.jpg,6.9,8.4,8.0
480,100196534110874730403_1744464174_face0.jpg,5.1,4.0,6.4
481,100196864667987954431_face0.jpg,3.2,9.8,7.9
482,100197513891834585552_1744437684_face0.jpg,5.0,6.5,5.9
483,100197680726227282992_face0.jpg,3.6,5.5,8.0
484,100198570393515016590_face0.jpg,2.9,2.5,2.1
485,100200181796208101904_face0.jpg,4.6,4.8,3.3
486,100200451211133836892_face0.jpg,6.3,2.9,6.0
487,100200734138638327810_face0.jpg,8.3,4.4,5.1
488,100200814364366368167_face0.jpg,3.5,3.8,5.1
489,100200936199642611022_face0.jpg,2.5,3.7,1.5
490,100201042207458623286_face0.jpg,2.8,6.7,2.0
491,100201616416764953222_1744464547_face0.jpg,6.6,4.5,5.9
492,100201803082324940548_1744439133_face0.jpg,4.2,5.9,2.8
493,100201960762355239004_1744444497_face0.jpg,4.7,4.4,1.0
494,100202045541256564387_face0.jpg,4.8,9.3,7.3
495,100202085533582669444_1744455879_face0.jpg,5.0,6.8,8.5
496,100202289520897748428_face0.jpg,7.2,6.4,2.1
497,100203036652152466080_1744453287_face0.jpg,6.0,3.5,5.3
498,100203693885119608145_face0.jpg,6.3,4.4,5.9
499,100203863557902119078_face0.jpg,1.0,4.1,2.0
500,100204453132894185935_face0.jpg,6.3,7.9,7.9
501,100205044293113123753_1744445244_face0.jpg,3.1,4.5,2.2
502,100205064224976520959_face0.jpg,3.3,5.5,5.6
503,100205729128224819969_face0.jpg,3.7,4.7,3.1
504,100206478111033870868_face0.jpg,7.4,4.1,6.2
505,100206478111033870868_face1.jpg,6.9,3.3,6.0
506,100206478111033870868_face2.jpg,8.0,3.6,5.8
507,100206478111033870868_face3.jpg,6.3,3.4,6.4
508,100207211296585315724_1744446523_face0.jpg,5.3,8.4,1.4
509,100207304496416234981_1744460608_face0.jpg,5.2,3.8,5.5
510,100207544524114356165_face0.jpg,6.6,4.5,1.0
511,100208121338539670949_face0.jpg,3.6,1.0,3.2
512,100208730588937901454_1744472556_face0.jpg,5.8,4.2,5.8
513,100208790559744976101_face0.jpg,6.2,4.3,4.9
514,100209138602002587377_face0.jpg,1.0,1.1,4.6
515,100211265239507996239_face0.jpg,7.1,7.6,6.9
516,100212271292859398972_face0.jpg,2.7,7.2,7.7
517,100212355316245127269_face0.jpg,3.4,5.9,7.7
518,100212458309473200231_face0.jpg,6.5,6.2,7.1
519,100213013316538448151_face0.jpg,4.4,7.3,7.2
520,100213386022282747204_face0.jpg,1.7,3.9,1.9
521,100213974155346211036_1744454933_face0.jpg,8.6,4.8,5.0
522,100214119873778836208_face0.jpg,2.0,3.3,1.7
523,100215212698656573083_1744464660_face0.jpg,5.7,4.8,4.7
524,100215410867737110712_1744478509_face0.jpg,10.0,6.4,5.5
525,100215559239948022277_face0.jpg,3.8,1.8,3.8
526,100215559239948022277_face1.jpg,7.9,4.6,5.6
527,100215818236833733710_1744457915_face0.jpg,4.9,6.5,7.4
528,100215880142022185323_1744435880_face0.jpg,5.0,6.1,2.9
529,100216100094525504587_face0.jpg,6.2,3.4,5.4
530,100216100094525504587_face1.jpg,7.6,3.7,4.0
531,100217231531681778769_1744447052_face0.jpg,8.0,8.6,1.2
532,100217236264811224068_face0.jpg,6.2,3.5,5.2
533,100217486099672128956_face0.jpg,5.6,3.9,6.1
534,100217743409369663824_face0.jpg,6.9,9.7,8.4
535,100217753011833335277_1744450858_face0.jpg,2.6,3.9,6.3
536,100218414054821356132_face0.jpg,4.0,6.3,4.9
537,100219131999402583767_face0.jpg,6.7,4.4,5.6
538,100219301977181182067_1744441880_face0.jpg,3.3,5.3,5.9
539,100219301977181182067_1744441880_face1.jpg,5.9,4.1,5.7
540,100219301977181182067_1744441880_face2.jpg,7.0,4.5,5.8
541,100219863007027497844_face0.jpg,9.0,8.6,6.6
542,100220154017276758648_face0.jpg,5.4,4.3,4.5
543,100220330409779247311_1744464625_face0.jpg,7.7,4.5,4.7
544,100220370898526550822_1744473005_face0.jpg,7.0,2.9,5.8
545,100220370898526550822_1744473005_face1.jpg,7.9,3.2,6.2
546,100220883863619433110_face0.jpg,3.5,3.3,5.3
547,100220883863619433110_face1.jpg,5.3,3.7,5.9
548,100221852531026284603_face0.jpg,7.5,6.4,7.6
549,100221852531026284603_face1.jpg,7.1,8.7,6.8
550,100222392908244765412_face0.jpg,5.9,7.4,7.7
551,100223105642491905112_face0.jpg,5.0,7.9,7.3
552,100223295439413560986_1744435082_face0.jpg,7.3,4.2,6.0
553,100224459293743070257_face0.jpg,6.0,4.4,4.0
554,100224617995801502343_face0.jpg,7.4,4.8,6.1
555,100224617995801502343_face1.jpg,6.0,3.3,4.9
556,100224617995801502343_face2.jpg,7.3,4.1,6.1
557,100225228663182124220_1744458575_face0.jpg,4.6,5.1,3.1
558,100225430296038169368_face0.jpg,4.3,2.0,4.5
559,100225430296038169368_face1.jpg,6.1,4.2,5.7
560,100225694994085141225_face0.jpg,5.3,5.4,1.7
561,100225800628915270615_face0.jpg,3.6,3.7,4.6
562,100225877125003176202_1744450804_face0.jpg,6.8,2.9,5.6
563,100226327952536969710_face0.jpg,5.6,4.4,6.0
564,100226504557234796666_face0.jpg,3.3,4.9,3.3
565,100227248247999876031_face0.jpg,6.6,5.6,1.1
566,100227617669015435207_1744438776_face0.jpg,4.1,3.6,4.4
567,100228043386337913540_face0.jpg,7.6,4.0,5.1
568,100228086321754544254_face0.jpg,2.5,4.6,6.5
569,100228357548815450865_face0.jpg,3.5,2.9,5.4
570,100228405401083281189_face0.jpg,5.7,4.2,5.3
571,100228413967096364805_1744467551_face0.jpg,5.1,2.4,5.1
572,100228792911180470165_face0.jpg,2.8,9.5,9.1
573,100229090493294743747_face0.jpg,6.5,5.1,2.8
574,100229283338953166997_1744471223_face0.jpg,7.9,4.7,4.7
575,100230162309061106703_face0.jpg,8.4,7.1,8.9
576,100231092841332811079_face0.jpg,6.7,4.2,5.9
577,100231092841332811079_face1.jpg,6.8,3.8,6.0
578,100231092841332811079_face2.jpg,8.0,3.7,5.8
579,100231092841332811079_face3.jpg,6.4,4.2,5.8
580,100231541395632300399_face0.jpg,5.3,1.0,5.5
581,100231724828173459782_face0.jpg,5.3,8.0,8.1
582,100231907100349758343_face0.jpg,5.6,3.4,6.0
583,100232105264561252222_face0.jpg,2.2,3.9,2.7
584,100232400653579626963_face0.jpg,3.4,3.7,3.7
585,100233339928425131998_face0.jpg,4.8,6.3,4.5
586,100233703615975046887_1744439857_face0.jpg,4.0,4.9,4.1
587,100233961091223813039_face0.jpg,3.6,3.3,1.4
588,100234507295989256934_1744433074_face0.jpg,7.4,4.8,6.9
589,100234962129387447324_1744462989_face0.jpg,3.9,5.5,5.3
590,100235017086745897208_face0.jpg,2.0,4.1,1.7
591,100235047141637153217_1744479156_face0.jpg,4.9,1.8,3.5
592,100235047141637153217_1744479156_face1.jpg,6.6,2.6,4.6
593,100236309039766345520_1744469581_face0.jpg,4.4,5.2,4.3
594,100236478239392040376_1744442860_face0.jpg,4.8,1.2,4.7
595,100236971934314282641_1744445735_face0.jpg,6.2,9.3,7.1
596,100238007714379114622_face0.jpg,1.0,7.0,3.0
597,100238038635123881513_face0.jpg,6.7,9.1,7.7
598,100238510863743803840_1744468700_face0.jpg,5.9,4.4,5.8
599,100238987178533891808_face0.jpg,6.7,4.5,6.0
600,100239654928877135691_1744471001_face0.jpg,3.3,6.4,1.8
601,100239703138226791418_face0.jpg,4.7,4.2,5.8
602,100240053314997301648_1744460657_face0.jpg,3.4,4.8,2.0
603,100240393946484443064_face0.jpg,4.1,2.5,2.1
604,100240624747882796594_1744427878_face0.jpg,3.1,7.6,1.0
605,100240816187486432380_1744468344_face0.jpg,2.4,1.9,4.3
606,100240890815761103899_face0.jpg,3.5,4.2,2.2
607,100240931511858578928_1744427902_face0.jpg,6.7,3.7,3.7
608,100240931511858578928_1744427902_face1.jpg,5.6,4.2,5.3
609,100241274539969352939_face0.jpg,6.8,8.6,7.2
610,100241475177739532552_face0.jpg,3.9,6.1,1.7
611,100242859072661222724_face0.jpg,3.3,7.3,1.0
612,100243628412212094821_face0.jpg,2.7,5.2,3.7
613,100243797523218562447_1744431122_face0.jpg,3.7,6.7,6.6
614,100244061686515390519_face0.jpg,1.6,5.8,6.9
615,100244300847680843460_1744461478_face0.jpg,3.9,7.3,1.3
616,100244425549450677512_face0.jpg,1.3,3.5,1.0
617,100246288409897734924_1744442600_face0.jpg,5.5,3.9,6.2
618,100246288409897734924_1744442600_face1.jpg,4.9,4.2,6.3
619,100246447685831640313_face0.jpg,5.8,4.8,6.0
620,100246447685831640313_face1.jpg,6.3,5.0,6.0
621,100246487722802727963_face0.jpg,9.1,5.8,8.0
622,100246503069428788681_face0.jpg,8.8,8.9,7.7
623,100247600806491145702_1744437429_face0.jpg,4.4,7.6,7.9
624,100247920370963554548_1744435322_face0.jpg,4.4,6.1,2.1
625,100248229208230140324_1744477325_face0.jpg,6.7,9.3,7.2
626,100248427185297204019_face0.jpg,3.6,4.7,6.6
627,100249284869446214516_face0.jpg,4.5,6.2,6.0
628,100249284869446214516_face1.jpg,2.3,5.9,2.6
629,100251573298507707433_1744463668_face0.jpg,5.6,4.9,5.2
630,100252044510521788592_face0.jpg,2.9,3.6,3.3
631,100252044510521788592_face1.jpg,4.1,3.4,5.4
632,100253314021493268314_1744436106_face0.jpg,5.2,6.3,1.7
633,100253713999257677378_1744429846_face0.jpg,4.0,3.0,4.8
634,100254491467426186970_face0.jpg,3.6,2.8,4.0
635,100254987843186174678_1744442809_face0.jpg,7.1,7.9,8.1
636,100256127158420750798_1744440688_face0.jpg,5.6,8.6,7.1
637,100257592741181025188_face0.jpg,6.0,3.1,1.1
638,100258035486123308165_face0.jpg,8.4,4.3,5.7
639,100258892801195976921_face0.jpg,5.6,4.3,6.3
640,100260935453617360239_face0.jpg,6.2,4.4,5.6
641,100262524218549012090_1744446166_face0.jpg,3.1,3.0,2.2
642,100263179691140080511_face0.jpg,6.4,2.9,5.7
643,100263337791039592613_face0.jpg,5.0,4.4,5.7
644,100263623294132420963_1744433544_face0.jpg,6.6,6.9,7.9
645,100264003908182171135_face0.jpg,5.5,4.4,5.9
646,100264742982292310811_face0.jpg,5.3,6.3,5.9
647,100265329660191009118_1744450892_face0.jpg,7.8,4.3,5.4
648,100265329660191009118_1744450892_face1.jpg,7.9,5.2,5.4
649,100265329660191009118_1744450892_face2.jpg,4.4,4.4,5.8
650,100265407625687592420_face0.jpg,6.1,5.2,7.8
651,100265418986229851119_1744461789_face0.jpg,5.9,3.5,5.6
652,100265418986229851119_1744461789_face1.jpg,6.7,4.2,5.8
653,100265836412318991444_face0.jpg,3.4,2.1,2.3
654,100266064724811776229_face0.jpg,4.4,4.6,2.5
655,100266568431097187392_1744461984_face0.jpg,3.9,3.6,4.4
656,100266751474553830465_face0.jpg,4.3,3.6,7.6
657,100267163116269680604_face0.jpg,3.4,8.0,1.0
658,100267597624323270466_face0.jpg,7.2,3.7,4.8
659,100268559978121750414_1744441351_face0.jpg,1.0,3.0,2.3
660,100268750242578856787_1744432910_face0.jpg,4.0,3.9,2.9
661,100268819871789028907_1744455221_face0.jpg,4.4,6.0,1.3
662,100268859655874945857_1744428365_face0.jpg,7.2,7.7,5.9
663,100268859655874945857_1744428365_face1.jpg,3.1,1.4,1.9
664,100269107448571881362_1744463130_face0.jpg,4.1,4.6,2.1
665,100269518234232638923_face0.jpg,1.0,1.0,2.1
666,100269831347411022040_face0.jpg,7.2,4.1,4.9
667,100269920241680212923_face0.jpg,7.5,4.4,4.7
668,100270126624240158082_face0.jpg,4.3,3.4,2.6
669,100270567589204491268_face0.jpg,5.5,1.5,2.2
670,100271311365894805175_face0.jpg,3.8,3.8,2.0
671,100271515586975576753_face0.jpg,5.5,3.6,5.9
672,100272908740748616129_1744454768_face0.jpg,8.0,4.0,5.8
673,100273938601432006099_face0.jpg,5.4,5.4,7.6
674,100274712107655640135_1744474049_face0.jpg,7.9,4.6,5.5
675,100275235425573444737_1744439228_face0.jpg,6.4,9.1,7.8
676,100276538755678331760_face0.jpg,8.9,9.9,3.2
677,100276853780168638354_face0.jpg,6.4,4.6,5.4
678,100277353038938943420_face0.jpg,3.9,3.6,6.4
679,100277449032306042266_face0.jpg,7.1,7.3,7.6
680,100277486091206146288_face0.jpg,5.6,7.2,6.0
681,100277678703216334492_face0.jpg,3.3,1.0,2.0
682,100277797015980417281_1744476488_face0.jpg,6.7,4.3,5.8
683,100277797015980417281_1744476488_face1.jpg,5.3,4.0,6.5
684,100277996540465577446_1744432033_face0.jpg,3.1,2.6,2.6
685,100278225202029247405_1744439462_face0.jpg,2.5,3.0,2.3
686,100279653471704996104_1744439395_face0.jpg,4.3,5.4,3.9
687,100280702373950494424_face0.jpg,4.4,3.3,5.2
688,100281240285959179722_face0.jpg,2.8,5.3,5.6
689,100281431902904382480_face0.jpg,2.8,3.1,3.6
690,100281461815513168749_1744478357_face0.jpg,2.8,5.9,1.9
691,100281788753281623080_face0.jpg,6.4,8.5,8.3
692,100281909419220288382_face0.jpg,3.0,4.9,5.2
693,100281998949314971235_1744467482_face0.jpg,1.0,1.0,1.6
694,100282012425984097031_1744440889_face0.jpg,1.0,2.3,1.7
695,100282484263751631875_face0.jpg,7.2,8.7,7.9
696,100282655059098454993_face0.jpg,2.7,4.5,2.3
697,100283148928768169327_face0.jpg,7.3,6.9,8.0
698,100283471694430504274_1744463669_face0.jpg,5.6,4.0,6.0
699,100283471694430504274_1744463669_face1.jpg,1.4,3.6,3.9
700,100283694894307792533_face0.jpg,5.5,4.6,4.9
701,100283722839459485412_1744467055_face0.jpg,4.3,1.7,2.0
702,100283796493139290882_face0.jpg,2.0,4.3,1.4
703,100283922440101940426_face0.jpg,7.8,4.8,5.8
704,100284043187285030000_face0.jpg,5.7,3.7,5.7
705,100284043187285030000_face1.jpg,5.6,3.1,6.3
706,100284122893960880012_face0.jpg,7.5,3.9,4.9
707,100284203290435349540_1744430636_face0.jpg,7.1,4.3,5.2
708,100286291012881383082_face0.jpg,5.2,6.8,2.1
709,100286291012881383082_face1.jpg,6.8,7.3,6.7
710,100286769643305203871_face0.jpg,4.3,3.5,4.2
711,100286789541146693282_face0.jpg,3.5,5.7,2.1
712,100287578964293622525_face0.jpg,4.4,6.1,7.3
713,100287934777921859701_face0.jpg,1.5,1.5,3.2
714,100288258699642403318_face0.jpg,7.2,7.1,5.1
715,100288847023477942799_face0.jpg,6.1,4.3,6.4
716,100289996929921577703_face0.jpg,8.3,4.0,5.5
717,100290128440495648362_1744434971_face0.jpg,7.5,7.3,4.5
718,100290364061554699477_1744453169_face0.jpg,4.6,5.2,2.2
719,100291202161736823293_face0.jpg,2.2,5.6,8.7
720,100291600195134567974_1744469519_face0.jpg,2.6,4.5,2.3
721,100291749740394497361_face0.jpg,5.2,6.7,2.4
722,100292265079272295998_1744433305_face0.jpg,4.5,6.6,7.4
723,100292667158692242488_1744447654_face0.jpg,5.0,6.6,6.1
724,100292667158692242488_1744447654_face1.jpg,1.0,1.1,2.0
725,100292699955470253748_1744456394_face0.jpg,5.8,4.2,5.6
726,100292789825154984201_face0.jpg,5.0,4.1,5.6
727,100293896081626451759_face0.jpg,1.0,2.8,2.2
728,100293896081626451759_face1.jpg,7.0,3.2,5.2
729,100295428604844705493_face0.jpg,5.7,7.7,8.6
730,100296085872132909053_face0.jpg,2.8,3.4,4.1
731,100297124134045868871_face0.jpg,1.5,5.6,1.5
732,100297272696301999411_face0.jpg,7.4,10.0,7.7
733,100298003732051839907_face0.jpg,6.4,6.3,8.1
734,100298579777277358080_face0.jpg,4.9,3.9,5.3
735,100298579777277358080_face1.jpg,4.9,2.7,4.5
736,100298797931251574581_face0.jpg,6.3,4.7,6.2
737,100299035904049437806_1744442124_face0.jpg,4.7,5.4,3.9
738,100299059065939307640_face0.jpg,6.0,2.4,3.6
739,100299911632037723320_1744460816_face0.jpg,3.7,5.6,1.1
740,100299965344702457438_1744463625_face0.jpg,5.3,3.7,4.4
741,100300212885883506066_face0.jpg,4.9,3.5,5.2
742,100300326516652798553_face0.jpg,2.1,3.0,5.0
743,100300326516652798553_face1.jpg,3.2,3.1,5.9
744,100300797420588305392_1744463687_face0.jpg,1.9,6.0,1.7
745,100301252568537087423_face0.jpg,5.0,7.7,2.0
746,100301508080942337684_face0.jpg,4.7,4.2,2.9
747,100301591220126799916_1744468180_face0.jpg,3.8,1.7,2.2
748,100301806118939564632_face0.jpg,2.1,5.1,6.3
749,100301845799073550789_face0.jpg,5.3,6.8,7.0
750,100301846066395247819_1744463108_face0.jpg,4.5,4.6,7.1
751,100302081883688918215_1744450563_face0.jpg,7.1,7.3,7.6
752,100302137941550961348_face0.jpg,3.2,3.0,1.8
753,100302301174248553742_face0.jpg,7.2,3.6,4.8
754,100302677207537985809_face0.jpg,7.9,7.6,6.8
755,100302771592163076684_1744433963_face0.jpg,6.6,7.6,7.8
756,100303029429677575777_1744458523_face0.jpg,4.8,5.6,7.6
757,100303059154585756004_1744477923_face0.jpg,5.1,8.2,5.6
758,100303128328133786718_face0.jpg,7.9,4.7,5.9
759,100303128328133786718_face1.jpg,7.7,3.7,6.0
760,100303128328133786718_face2.jpg,7.6,3.5,5.6
761,100303128328133786718_face3.jpg,7.3,4.0,5.7
762,100304055657143204425_1744440754_face0.jpg,6.7,4.1,6.2
763,100304650762895694138_1744429824_face0.jpg,6.3,5.8,1.4
764,100304729647268718752_1744433308_face0.jpg,5.9,4.7,5.6
765,100304912988594897008_1744428512_face0.jpg,1.0,5.8,1.6
766,100305173308814198208_face0.jpg,4.3,6.4,7.5
767,100305265364962795970_1744450599_face0.jpg,5.7,4.6,2.8
768,100305280510509575887_face0.jpg,4.6,3.7,5.4
769,100305622444660124715_face0.jpg,6.3,5.7,5.8
770,100305673399294772743_face0.jpg,7.3,3.9,5.8
771,100305673399294772743_face1.jpg,6.8,4.1,5.5
772,100306125484869568871_1744476333_face0.jpg,5.7,8.0,3.4
773,100306556812774667452_1744475917_face0.jpg,4.6,1.4,3.5
774,100306842169850104957_face0.jpg,4.8,8.2,8.0
775,100307927227200234304_face0.jpg,5.1,1.9,4.0
776,100307927227200234304_face1.jpg,6.0,3.2,4.8
777,100308957877935411093_face0.jpg,6.3,8.3,7.4
778,100308984880071490193_face0.jpg,3.7,5.4,6.4
779,100308984880071490193_face1.jpg,4.7,1.9,3.3
780,100309236003715740896_1744445940_face0.jpg,1.0,6.7,7.5
781,100309328019166553618_face0.jpg,4.9,6.8,4.9
782,100309328019166553618_face1.jpg,5.4,4.5,4.4
783,100309604951764996012_face0.jpg,5.5,6.2,7.0
784,100309621226298044839_1744461925_face0.jpg,3.8,8.3,7.5
785,100309944265433062986_face0.jpg,3.6,3.5,4.9
786,100309974481005160231_1744431755_face0.jpg,4.5,3.8,2.5
787,100311712265630732657_face0.jpg,3.4,3.0,5.3
788,100311750394024744479_face0.jpg,7.5,4.5,5.6
789,100311750394024744479_face1.jpg,7.1,4.3,5.3
790,100311750394024744479_face2.jpg,6.9,3.7,5.5
791,100312485049478802456_face0.jpg,6.5,4.3,6.3
792,100312700663942495062_1744472367_face0.jpg,7.5,7.0,6.7
793,100313163754235619977_1744434243_face0.jpg,7.6,6.7,1.3
794,100313256567742371825_1744459316_face0.jpg,6.8,7.9,6.3
795,100313438660431834036_1744462746_face0.jpg,1.7,4.0,2.1
796,100314153152267411750_1744459194_face0.jpg,8.1,4.6,5.8
797,100314153152267411750_1744459194_face1.jpg,7.7,4.4,5.3
798,100314441485509811351_face0.jpg,6.0,6.2,5.9
799,100314441485509811351_face1.jpg,5.6,4.6,5.7
800,100314653118891360218_face0.jpg,3.6,4.8,1.9
801,100314665927032684946_face0.jpg,7.4,4.4,5.1
802,100314990957095169731_face0.jpg,4.5,10.0,7.7
803,100315178881522503580_1744476385_face0.jpg,7.8,4.0,4.8
804,100315331806075102774_face0.jpg,1.0,1.7,2.7
805,100315468836475245350_1744466163_face0.jpg,6.6,6.1,1.2
806,100315999317273455241_face0.jpg,5.4,3.7,4.9
807,100316169461980788559_face0.jpg,1.0,5.2,3.3
808,100316309370850921610_face0.jpg,6.3,4.5,5.2
809,100316354769867808860_face0.jpg,1.0,4.7,1.8
810,100316376383857001007_face0.jpg,4.0,3.9,2.5
811,100316449350430576966_face0.jpg,3.0,3.9,6.9
812,100316697640179886045_1744469597_face0.jpg,4.0,3.5,4.4
813,100317680802523637701_face0.jpg,8.1,7.4,7.6
814,100318574677742042128_1744454509_face0.jpg,8.7,5.0,5.9
815,100318668106050542277_1744444515_face0.jpg,6.6,3.9,5.8
816,100320301138467154807_face0.jpg,5.0,4.6,1.8
817,100320451257805794350_face0.jpg,5.6,5.9,2.0
818,100320963687935994484_face0.jpg,4.6,7.2,7.8
819,100321129051334145630_face0.jpg,3.2,3.6,3.5
820,100321129051334145630_face1.jpg,7.1,8.9,7.0
821,100322296873728350038_1744464503_face0.jpg,1.0,4.0,7.8
822,100323465362380441060_face0.jpg,4.0,3.4,5.0
823,100323972119991181270_face0.jpg,4.3,2.5,5.0
824,100324761194760500442_face0.jpg,2.6,4.8,2.5
825,100324822025187822266_1744459281_face0.jpg,6.6,6.6,5.2
826,100324822025187822266_1744459281_face1.jpg,4.9,7.7,3.4
827,100325614189206702146_face0.jpg,10.0,6.8,7.9
828,100326043361282780152_1744431302_face0.jpg,8.5,6.1,4.1
829,100326954310810146918_face0.jpg,6.8,8.1,5.6
830,100327145032829552956_face0.jpg,8.1,4.3,5.0
831,100327585306536174965_face0.jpg,3.2,7.3,7.2
832,100327842886825260863_face0.jpg,1.0,3.3,1.2
833,100328299182207301412_1744436951_face0.jpg,4.3,3.4,4.7
834,100328729449458128037_face0.jpg,2.9,5.2,6.4
835,100329365951646401968_face0.jpg,4.0,3.7,4.5
836,100330289539982460018_face0.jpg,2.0,1.0,2.5
837,100331136352873349554_face0.jpg,1.0,1.0,7.0
838,100332371675345237048_face0.jpg,5.4,4.7,7.1
839,100332652728686696771_face0.jpg,1.8,2.3,1.1
840,100332978768255411237_1744430014_face0.jpg,4.1,6.1,5.3
841,100332978768255411237_1744430014_face1.jpg,5.4,5.6,4.5
842,100333402741971986831_1744430245_face0.jpg,4.2,4.7,4.5
843,100333402741971986831_1744430245_face1.jpg,2.1,2.7,4.2
844,100333402741971986831_1744430245_face2.jpg,5.9,4.2,6.3
845,100333801013631908805_1744456767_face0.jpg,2.3,3.6,1.9
846,100334395019772408093_1744468336_face0.jpg,5.8,7.7,7.5
